Producto,Usuario,Día,Turno,Avance_turno,Abosorción,Value
TIPO K,DivisorA,martes,Tarde,Inicio,0.483,Sobre peso
TIPO K,DivisorA,martes,Tarde,Inicio,0.483,Sobre peso
TIPO K,DivisorA,martes,Tarde,Inicio,0.483,Sobre peso
TIPO K,DivisorA,martes,Tarde,Inicio,0.483,Sobre peso
TIPO K,DivisorA,martes,Tarde,Inicio,0.483,Sobre peso
TIPO K,DivisorA,martes,Tarde,Inicio,0.483,Sobre peso
TIPO K,DivisorA,martes,Tarde,Inicio,0.483,Sobre peso
TIPO K,DivisorA,martes,Tarde,Inicio,0.483,Sobre peso
TIPO K,DivisorA,martes,Tarde,Inicio,0.483,Sobre peso
TIPO K,DivisorA,martes,Tarde,Inicio,0.483,Bajo peso
TIPO K,DivisorA,martes,Tarde,Inicio,0.483,Sobre peso
TIPO K,DivisorA,martes,Tarde,Inicio,0.483,Sobre peso
TIPO K,DivisorA,martes,Tarde,Inicio,0.483,Sobre peso
TIPO K,DivisorA,martes,Tarde,Inicio,0.483,Sobre peso
TIPO K,DivisorA,martes,Tarde,Inicio,0.483,Bajo peso
TIPO K,DivisorA,martes,Tarde,Inicio,0.483,Sobre peso
TIPO K,DivisorA,martes,Tarde,Inicio,0.483,Bajo peso
TIPO K,DivisorA,martes,Tarde,Inicio,0.483,Sobre peso
TIPO K,DivisorA,martes,Tarde,Inicio,0.483,Sobre peso
TIPO K,DivisorA,martes,Tarde,Inicio,0.483,Sobre peso
TIPO K,DivisorA,martes,Tarde,Inicio,0.483,Sobre peso
TIPO K,DivisorA,martes,Tarde,Inicio,0.483,Bajo peso
TIPO K,DivisorA,martes,Tarde,Inicio,0.483,Sobre peso
TIPO K,DivisorA,martes,Tarde,Inicio,0.483,Sobre peso
TIPO K,DivisorA,martes,Tarde,Inicio,0.483,Sobre peso
TIPO K,DivisorA,martes,Tarde,Medio,0.48,Sobre peso
TIPO K,DivisorA,martes,Tarde,Medio,0.48,Sobre peso
TIPO K,DivisorA,martes,Tarde,Medio,0.48,Sobre peso
TIPO K,DivisorA,martes,Tarde,Medio,0.48,Bajo peso
TIPO K,DivisorA,martes,Tarde,Medio,0.48,Sobre peso
TIPO K,DivisorA,martes,Tarde,Medio,0.48,Sobre peso
TIPO K,DivisorA,martes,Tarde,Medio,0.48,Bajo peso
TIPO K,DivisorA,martes,Tarde,Medio,0.48,Sobre peso
TIPO K,DivisorA,martes,Tarde,Medio,0.48,Sobre peso
TIPO K,DivisorA,martes,Tarde,Medio,0.48,Sobre peso
TIPO K,DivisorA,martes,Tarde,Término,0.486,Bajo peso
TIPO K,DivisorA,martes,Tarde,Término,0.486,Sobre peso
TIPO K,DivisorA,martes,Tarde,Término,0.486,Sobre peso
TIPO K,DivisorA,martes,Tarde,Término,0.486,Sobre peso
TIPO K,DivisorA,martes,Tarde,Término,0.486,Sobre peso
TIPO K,MauricioM,martes,Noche,Inicio,0.488,Sobre peso
TIPO K,MauricioM,martes,Noche,Inicio,0.488,Sobre peso
TIPO K,MauricioM,martes,Noche,Inicio,0.488,Sobre peso
TIPO K,MauricioM,martes,Noche,Inicio,0.488,Sobre peso
TIPO K,MauricioM,martes,Noche,Inicio,0.488,Sobre peso
TIPO K,MauricioM,martes,Noche,Inicio,0.488,Sobre peso
TIPO K,MauricioM,martes,Noche,Inicio,0.488,Sobre peso
TIPO K,MauricioM,miércoles,Noche,Inicio,0.487,Sobre peso
TIPO K,MauricioM,miércoles,Noche,Inicio,0.487,Bajo peso
TIPO K,MauricioM,miércoles,Noche,Inicio,0.487,Sobre peso
TIPO K,MauricioM,miércoles,Noche,Inicio,0.487,Sobre peso
TIPO K,MauricioM,miércoles,Noche,Inicio,0.487,Sobre peso
TIPO K,MauricioM,miércoles,Noche,Inicio,0.487,Sobre peso
TIPO K,MauricioM,miércoles,Noche,Inicio,0.487,Sobre peso
TIPO K,MauricioM,miércoles,Noche,Inicio,0.487,Sobre peso
TIPO K,MauricioM,miércoles,Noche,Inicio,0.487,Sobre peso
TIPO K,MauricioM,miércoles,Noche,Inicio,0.487,Sobre peso
TIPO K,MauricioM,miércoles,Noche,Inicio,0.487,Sobre peso
TIPO K,MauricioM,miércoles,Noche,Medio,0.494,Sobre peso
TIPO K,MauricioM,miércoles,Noche,Medio,0.494,Sobre peso
TIPO K,MauricioM,miércoles,Noche,Medio,0.494,Sobre peso
TIPO K,MauricioM,miércoles,Noche,Medio,0.494,Sobre peso
TIPO K,MauricioM,miércoles,Noche,Medio,0.494,Sobre peso
TIPO K,MauricioM,miércoles,Noche,Medio,0.494,Sobre peso
TIPO K,MauricioM,miércoles,Noche,Término,0.486,Sobre peso
TIPO K,MauricioM,miércoles,Noche,Término,0.486,Sobre peso
TIPO K,MauricioM,miércoles,Noche,Término,0.486,Sobre peso
TIPO K,MauricioM,miércoles,Noche,Término,0.486,Sobre peso
TIPO K,MauricioM,miércoles,Noche,Término,0.486,Sobre peso
TIPO K,MauricioM,miércoles,Noche,Término,0.486,Sobre peso
TIPO K,MauricioM,miércoles,Noche,Término,0.486,Sobre peso
TIPO K,MauricioM,miércoles,Noche,Término,0.486,Sobre peso
TIPO K,MauricioM,miércoles,Noche,Término,0.486,Sobre peso
TIPO K,BernardoA,miércoles,Mañana,Inicio,0.485,Sobre peso
TIPO K,BernardoA,miércoles,Mañana,Inicio,0.485,Bajo peso
TIPO K,BernardoA,miércoles,Mañana,Inicio,0.485,Sobre peso
TIPO K,BernardoA,miércoles,Mañana,Inicio,0.485,Sobre peso
TIPO K,BernardoA,miércoles,Mañana,Inicio,0.485,Sobre peso
TIPO K,BernardoA,miércoles,Mañana,Inicio,0.485,Sobre peso
TIPO K,BernardoA,miércoles,Mañana,Inicio,0.485,Sobre peso
TIPO K,BernardoA,miércoles,Mañana,Inicio,0.485,Bajo peso
TIPO K,BernardoA,miércoles,Mañana,Inicio,0.485,Sobre peso
TIPO K,BernardoA,miércoles,Mañana,Inicio,0.485,Sobre peso
TIPO K,BernardoA,miércoles,Mañana,Inicio,0.485,Sobre peso
TIPO K,BernardoA,miércoles,Mañana,Medio,0.486,Sobre peso
TIPO K,BernardoA,miércoles,Mañana,Medio,0.486,Sobre peso
TIPO K,BernardoA,miércoles,Mañana,Medio,0.486,Sobre peso
TIPO K,Practicante,miércoles,Mañana,Medio,0.486,Bajo peso
TIPO K,Practicante,miércoles,Mañana,Medio,0.486,Sobre peso
TIPO K,Practicante,miércoles,Mañana,Medio,0.486,Sobre peso
TIPO K,Practicante,miércoles,Mañana,Medio,0.486,Bajo peso
TIPO K,Practicante,miércoles,Mañana,Medio,0.486,Sobre peso
TIPO K,Practicante,miércoles,Mañana,Medio,0.486,Sobre peso
TIPO K,Practicante,miércoles,Mañana,Medio,0.486,Sobre peso
TIPO K,Practicante,miércoles,Mañana,Medio,0.486,Bajo peso
TIPO K,BernardoA,miércoles,Mañana,Medio,0.486,Sobre peso
TIPO K,BernardoA,miércoles,Mañana,Medio,0.486,Sobre peso
TIPO K,BernardoA,miércoles,Mañana,Medio,0.486,Sobre peso
TIPO K,BernardoA,miércoles,Mañana,Medio,0.486,Bajo peso
TIPO K,BernardoA,miércoles,Mañana,Medio,0.486,Sobre peso
TIPO K,BernardoA,miércoles,Mañana,Medio,0.486,Sobre peso
TIPO K,BernardoA,miércoles,Mañana,Término,0.488,Sobre peso
TIPO K,BernardoA,miércoles,Mañana,Término,0.488,Sobre peso
TIPO K,BernardoA,miércoles,Mañana,Término,0.488,Sobre peso
TIPO K,BernardoA,miércoles,Mañana,Término,0.488,Sobre peso
TIPO K,BernardoA,miércoles,Mañana,Término,0.488,Sobre peso
TIPO K,BernardoA,miércoles,Mañana,Término,0.488,Sobre peso
TIPO K,BernardoA,miércoles,Mañana,Término,0.488,Sobre peso
TIPO K,BernardoA,miércoles,Mañana,Término,0.488,Bajo peso
TIPO K,BernardoA,miércoles,Mañana,Término,0.488,Sobre peso
TIPO K,BernardoA,miércoles,Mañana,Término,0.488,Sobre peso
TIPO K,BernardoA,miércoles,Mañana,Término,0.488,Sobre peso
TIPO K,BernardoA,miércoles,Tarde,Inicio,0.485,Sobre peso
TIPO K,DivisorA,miércoles,Tarde,Inicio,0.485,Bajo peso
TIPO K,DivisorA,miércoles,Tarde,Inicio,0.485,Sobre peso
TIPO K,DivisorA,miércoles,Tarde,Inicio,0.485,Sobre peso
TIPO K,DivisorA,miércoles,Tarde,Inicio,0.485,Sobre peso
TIPO K,DivisorA,miércoles,Tarde,Inicio,0.485,Sobre peso
TIPO K,DivisorA,miércoles,Tarde,Inicio,0.485,Bajo peso
TIPO K,DivisorA,miércoles,Tarde,Inicio,0.485,Bajo peso
TIPO K,DivisorA,miércoles,Tarde,Inicio,0.485,Sobre peso
TIPO K,DivisorA,miércoles,Tarde,Inicio,0.485,Sobre peso
TIPO K,DivisorA,miércoles,Tarde,Medio,0.487,Sobre peso
TIPO K,DivisorA,miércoles,Tarde,Medio,0.487,Sobre peso
TIPO K,DivisorA,miércoles,Tarde,Medio,0.487,Bajo peso
TIPO K,DivisorA,miércoles,Tarde,Medio,0.487,Sobre peso
TIPO K,DivisorA,miércoles,Tarde,Medio,0.487,En rango
TIPO K,DivisorA,miércoles,Tarde,Medio,0.487,Bajo peso
TIPO K,DivisorA,miércoles,Tarde,Medio,0.487,Sobre peso
TIPO K,DivisorA,miércoles,Tarde,Medio,0.487,Bajo peso
TIPO K,DivisorA,miércoles,Tarde,Medio,0.487,Sobre peso
TIPO K,DivisorA,miércoles,Tarde,Medio,0.487,Sobre peso
TIPO K,DivisorA,miércoles,Tarde,Medio,0.487,Sobre peso
TIPO K,DivisorA,miércoles,Tarde,Medio,0.487,Sobre peso
TIPO K,DivisorA,miércoles,Tarde,Medio,0.487,Sobre peso
TIPO K,DivisorA,miércoles,Tarde,Medio,0.487,Sobre peso
TIPO K,DivisorA,miércoles,Tarde,Medio,0.487,Sobre peso
TIPO K,DivisorA,miércoles,Tarde,Término,0.484,Sobre peso
TIPO K,DivisorA,miércoles,Tarde,Término,0.484,Sobre peso
TIPO K,DivisorA,miércoles,Tarde,Término,0.484,Sobre peso
TIPO K,DivisorA,miércoles,Tarde,Término,0.484,Sobre peso
TIPO K,DivisorA,miércoles,Tarde,Término,0.484,Sobre peso
TIPO K,DivisorA,miércoles,Tarde,Término,0.484,Bajo peso
TIPO K,DivisorA,miércoles,Tarde,Término,0.484,Sobre peso
TIPO K,DivisorA,miércoles,Tarde,Término,0.484,Sobre peso
TIPO K,DivisorA,miércoles,Tarde,Término,0.484,Sobre peso
TIPO K,DivisorA,miércoles,Tarde,Término,0.484,Sobre peso
TIPO K,DivisorA,miércoles,Tarde,Término,0.484,Sobre peso
TIPO K,DivisorA,miércoles,Tarde,Término,0.484,Sobre peso
TIPO K,DivisorA,miércoles,Tarde,Término,0.484,Sobre peso
TIPO K,DivisorA,miércoles,Tarde,Término,0.484,Sobre peso
TIPO K,DivisorA,miércoles,Tarde,Término,0.484,Sobre peso
TIPO K,DivisorA,miércoles,Tarde,Término,0.484,Sobre peso
TIPO K,DivisorA,miércoles,Tarde,Término,0.484,Sobre peso
TIPO K,DivisorA,miércoles,Tarde,Término,0.484,Sobre peso
TIPO K,DivisorA,miércoles,Tarde,Término,0.484,Sobre peso
TIPO K,DivisorA,miércoles,Tarde,Término,0.484,Bajo peso
TIPO K,DivisorA,miércoles,Tarde,Término,0.484,Sobre peso
TIPO K,DivisorA,miércoles,Tarde,Término,0.484,Sobre peso
TIPO K,MauricioM,miércoles,Noche,Inicio,0.487,Sobre peso
TIPO K,MauricioM,miércoles,Noche,Inicio,0.487,Sobre peso
TIPO K,MauricioM,miércoles,Noche,Inicio,0.487,Sobre peso
TIPO K,MauricioM,miércoles,Noche,Inicio,0.487,Bajo peso
TIPO K,MauricioM,miércoles,Noche,Inicio,0.487,Sobre peso
TIPO K,MauricioM,miércoles,Noche,Inicio,0.487,Bajo peso
TIPO K,MauricioM,miércoles,Noche,Inicio,0.487,Sobre peso
TIPO K,MauricioM,miércoles,Noche,Inicio,0.487,Bajo peso
TIPO K,MauricioM,miércoles,Noche,Inicio,0.487,Sobre peso
TIPO K,MauricioM,miércoles,Noche,Inicio,0.487,Sobre peso
TIPO K,MauricioM,jueves,Noche,Medio,0.489,Sobre peso
TIPO K,MauricioM,jueves,Noche,Medio,0.489,Sobre peso
TIPO K,MauricioM,jueves,Noche,Medio,0.489,Sobre peso
TIPO K,MauricioM,jueves,Noche,Medio,0.489,Sobre peso
TIPO K,MauricioM,jueves,Noche,Medio,0.489,Sobre peso
TIPO K,MauricioM,jueves,Noche,Término,0.489,Sobre peso
TIPO K,MauricioM,jueves,Noche,Término,0.489,Sobre peso
TIPO K,MauricioM,jueves,Noche,Término,0.489,Sobre peso
TIPO K,MauricioM,jueves,Noche,Término,0.489,Sobre peso
TIPO K,MauricioM,jueves,Noche,Término,0.489,Sobre peso
TIPO K,MauricioM,jueves,Noche,Término,0.489,Sobre peso
TIPO K,MauricioM,jueves,Noche,Término,0.489,Sobre peso
TIPO K,MauricioM,jueves,Noche,Término,0.489,Sobre peso
TIPO K,MauricioM,jueves,Noche,Término,0.489,Sobre peso
TIPO K,MauricioM,jueves,Noche,Término,0.489,Sobre peso
TIPO K,MauricioM,jueves,Noche,Término,0.489,Sobre peso
TIPO K,MauricioM,jueves,Noche,Término,0.489,Sobre peso
TIPO K,MauricioM,jueves,Noche,Término,0.489,Sobre peso
TIPO K,MauricioM,jueves,Noche,Término,0.489,Sobre peso
TIPO K,MauricioM,jueves,Noche,Término,0.489,Sobre peso
TIPO K,MauricioM,jueves,Noche,Término,0.489,Sobre peso
TIPO K,MauricioM,jueves,Noche,Término,0.489,Sobre peso
TIPO K,MauricioM,jueves,Noche,Término,0.489,Sobre peso
TIPO K,MauricioM,jueves,Noche,Término,0.489,Sobre peso
TIPO K,MauricioM,jueves,Noche,Término,0.489,Sobre peso
TIPO K,MauricioM,jueves,Noche,Término,0.489,Sobre peso
TIPO K,MauricioM,jueves,Noche,Término,0.489,Sobre peso
TIPO K,MauricioM,jueves,Noche,Término,0.489,Sobre peso
TIPO K,MauricioM,jueves,Noche,Término,0.489,Sobre peso
TIPO K,MauricioM,jueves,Noche,Término,0.489,Sobre peso
TIPO K,MauricioM,jueves,Noche,Término,0.489,Sobre peso
TIPO K,MauricioM,jueves,Noche,Término,0.489,Sobre peso
TIPO K,MauricioM,jueves,Noche,Término,0.489,Sobre peso
TIPO K,MauricioM,jueves,Noche,Término,0.489,Sobre peso
TIPO K,MauricioM,jueves,Mañana,Inicio,0.489,Sobre peso
TIPO K,MauricioM,jueves,Mañana,Inicio,0.489,Sobre peso
TIPO K,MauricioM,jueves,Mañana,Inicio,0.489,Bajo peso
TIPO K,MauricioM,jueves,Mañana,Inicio,0.489,Sobre peso
TIPO K,MauricioM,jueves,Mañana,Inicio,0.489,Sobre peso
TIPO K,BernardoA,jueves,Mañana,Inicio,0.489,Bajo peso
TIPO K,BernardoA,jueves,Mañana,Inicio,0.489,Sobre peso
TIPO K,BernardoA,jueves,Mañana,Inicio,0.489,Sobre peso
TIPO K,BernardoA,jueves,Mañana,Inicio,0.489,Sobre peso
TIPO K,BernardoA,jueves,Mañana,Inicio,0.489,Bajo peso
TIPO K,DivisorA,lunes,Mañana,Inicio,0.483,Sobre peso
TIPO K,DivisorA,lunes,Mañana,Medio,0.484,Sobre peso
TIPO K,DivisorA,lunes,Mañana,Medio,0.484,Sobre peso
TIPO K,DivisorA,lunes,Mañana,Medio,0.484,Sobre peso
TIPO K,DivisorA,lunes,Mañana,Medio,0.484,Sobre peso
TIPO K,DivisorA,lunes,Mañana,Término,0.485,Bajo peso
TIPO K,DivisorA,lunes,Mañana,Término,0.485,Bajo peso
TIPO K,DivisorA,lunes,Mañana,Término,0.485,Bajo peso
TIPO K,DivisorA,lunes,Mañana,Término,0.485,Bajo peso
TIPO K,DivisorA,lunes,Mañana,Término,0.485,Sobre peso
TIPO K,DivisorA,lunes,Mañana,Término,0.485,Bajo peso
TIPO K,DivisorA,lunes,Mañana,Término,0.485,Bajo peso
TIPO K,DivisorA,lunes,Mañana,Término,0.485,Sobre peso
TIPO K,DivisorA,lunes,Mañana,Término,0.485,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Inicio,0.486,Bajo peso
TIPO K,MauricioM,lunes,Tarde,Inicio,0.486,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Inicio,0.486,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Inicio,0.486,Bajo peso
TIPO K,MauricioM,lunes,Tarde,Inicio,0.486,En rango
TIPO K,MauricioM,lunes,Tarde,Inicio,0.486,Bajo peso
TIPO K,MauricioM,lunes,Tarde,Inicio,0.486,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Inicio,0.486,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Inicio,0.486,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Inicio,0.486,En rango
TIPO K,MauricioM,lunes,Tarde,Inicio,0.486,Bajo peso
TIPO K,MauricioM,lunes,Tarde,Inicio,0.486,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Inicio,0.486,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Inicio,0.486,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Inicio,0.486,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Inicio,0.486,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Inicio,0.486,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Inicio,0.486,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Inicio,0.486,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Inicio,0.486,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Inicio,0.486,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Inicio,0.486,En rango
TIPO K,MauricioM,lunes,Tarde,Inicio,0.486,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Inicio,0.486,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Inicio,0.486,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Inicio,0.486,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Inicio,0.486,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Inicio,0.486,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Medio,0.485,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Medio,0.485,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Medio,0.485,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Medio,0.485,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Medio,0.485,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Medio,0.485,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Medio,0.485,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Medio,0.485,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Medio,0.485,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Medio,0.485,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Medio,0.485,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Medio,0.485,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Medio,0.485,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Medio,0.485,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Medio,0.485,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Medio,0.485,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Medio,0.485,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Medio,0.485,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Medio,0.485,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Medio,0.485,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Medio,0.485,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Medio,0.485,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Medio,0.485,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Término,0.486,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Término,0.486,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Término,0.486,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Término,0.486,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Término,0.486,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Término,0.486,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Término,0.486,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Término,0.486,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Término,0.486,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Término,0.486,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Término,0.486,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Término,0.486,Sobre peso
TIPO K,MauricioM,lunes,Tarde,Término,0.486,Sobre peso
TIPO K,BernardoA,lunes,Noche,Inicio,0.488,Sobre peso
TIPO K,BernardoA,martes,Noche,Inicio,0.486,Bajo peso
TIPO K,BernardoA,martes,Noche,Inicio,0.486,Sobre peso
TIPO K,BernardoA,martes,Noche,Inicio,0.486,Sobre peso
TIPO K,BernardoA,martes,Noche,Inicio,0.486,Sobre peso
TIPO K,BernardoA,martes,Noche,Inicio,0.486,Sobre peso
TIPO K,BernardoA,martes,Noche,Inicio,0.486,Sobre peso
TIPO K,BernardoA,martes,Noche,Inicio,0.486,Sobre peso
TIPO K,BernardoA,martes,Noche,Inicio,0.486,Sobre peso
TIPO K,BernardoA,martes,Noche,Inicio,0.486,Sobre peso
TIPO K,BernardoA,martes,Noche,Inicio,0.486,Bajo peso
TIPO K,BernardoA,martes,Noche,Inicio,0.486,Sobre peso
TIPO K,BernardoA,martes,Noche,Inicio,0.486,Sobre peso
TIPO K,BernardoA,martes,Noche,Medio,0.485,Bajo peso
TIPO K,BernardoA,martes,Noche,Medio,0.485,Sobre peso
TIPO K,BernardoA,martes,Noche,Medio,0.485,Sobre peso
TIPO K,BernardoA,martes,Noche,Medio,0.485,Sobre peso
TIPO K,BernardoA,martes,Noche,Medio,0.485,Sobre peso
TIPO K,BernardoA,martes,Noche,Término,0.486,Sobre peso
TIPO K,BernardoA,martes,Noche,Término,0.486,Sobre peso
TIPO K,BernardoA,martes,Noche,Término,0.486,Sobre peso
TIPO K,BernardoA,martes,Noche,Término,0.486,Sobre peso
TIPO K,BernardoA,martes,Noche,Término,0.486,Sobre peso
TIPO K,BernardoA,martes,Noche,Término,0.486,Sobre peso
TIPO K,BernardoA,martes,Noche,Término,0.486,Sobre peso
TIPO K,BernardoA,martes,Noche,Término,0.486,Sobre peso
TIPO K,BernardoA,martes,Noche,Término,0.486,Sobre peso
TIPO K,BernardoA,martes,Noche,Término,0.486,Sobre peso
TIPO K,BernardoA,martes,Noche,Término,0.486,Sobre peso
TIPO K,BernardoA,martes,Noche,Término,0.486,Sobre peso
TIPO K,BernardoA,martes,Mañana,Inicio,0.499,Sobre peso
TIPO K,DivisorA,martes,Mañana,Inicio,0.499,Sobre peso
TIPO K,DivisorA,martes,Mañana,Inicio,0.499,Bajo peso
TIPO K,DivisorA,martes,Mañana,Inicio,0.499,Sobre peso
TIPO K,DivisorA,martes,Mañana,Inicio,0.499,Sobre peso
TIPO K,DivisorA,martes,Mañana,Inicio,0.499,Sobre peso
TIPO K,DivisorA,martes,Mañana,Inicio,0.499,Sobre peso
TIPO K,DivisorA,martes,Mañana,Inicio,0.499,Sobre peso
TIPO K,DivisorA,martes,Mañana,Inicio,0.499,Bajo peso
TIPO K,DivisorA,martes,Mañana,Inicio,0.499,Bajo peso
TIPO K,DivisorA,martes,Mañana,Inicio,0.499,Sobre peso
TIPO K,DivisorA,martes,Mañana,Inicio,0.499,Sobre peso
TIPO K,DivisorA,martes,Mañana,Inicio,0.499,Sobre peso
TIPO K,DivisorA,martes,Mañana,Inicio,0.499,Sobre peso
TIPO K,DivisorA,martes,Mañana,Inicio,0.499,Sobre peso
TIPO K,DivisorA,martes,Mañana,Inicio,0.499,Sobre peso
TIPO K,DivisorA,martes,Mañana,Medio,0.486,Sobre peso
TIPO K,DivisorA,martes,Mañana,Medio,0.486,Sobre peso
TIPO K,DivisorA,martes,Mañana,Medio,0.486,Sobre peso
TIPO K,DivisorA,martes,Mañana,Medio,0.486,Bajo peso
TIPO K,DivisorA,martes,Mañana,Medio,0.486,Sobre peso
TIPO K,DivisorA,martes,Mañana,Medio,0.486,Sobre peso
TIPO K,DivisorA,martes,Mañana,Medio,0.486,Sobre peso
TIPO K,DivisorA,martes,Mañana,Medio,0.486,Sobre peso
TIPO K,DivisorA,martes,Mañana,Medio,0.486,Bajo peso
TIPO K,DivisorA,martes,Mañana,Medio,0.486,Sobre peso
TIPO K,DivisorA,martes,Mañana,Medio,0.486,Sobre peso
TIPO K,DivisorA,martes,Mañana,Medio,0.486,Bajo peso
TIPO K,DivisorA,martes,Mañana,Medio,0.486,Bajo peso
TIPO K,DivisorA,martes,Mañana,Medio,0.486,Bajo peso
TIPO K,DivisorA,martes,Mañana,Medio,0.486,Sobre peso
TIPO K,DivisorA,martes,Mañana,Medio,0.486,En rango
TIPO K,DivisorA,martes,Mañana,Medio,0.486,Sobre peso
TIPO K,DivisorA,martes,Mañana,Medio,0.486,Bajo peso
TIPO K,DivisorA,martes,Mañana,Medio,0.486,Sobre peso
TIPO K,DivisorA,martes,Mañana,Medio,0.486,Sobre peso
TIPO K,DivisorA,martes,Mañana,Término,0.484,Bajo peso
TIPO K,DivisorA,martes,Mañana,Término,0.484,En rango
TIPO K,DivisorA,martes,Mañana,Término,0.484,Sobre peso
TIPO K,DivisorA,martes,Mañana,Término,0.484,Sobre peso
TIPO K,DivisorA,martes,Mañana,Término,0.484,Sobre peso
TIPO K,DivisorA,martes,Mañana,Término,0.484,Sobre peso
TIPO K,DivisorA,martes,Mañana,Término,0.484,Sobre peso
TIPO K,DivisorA,martes,Mañana,Término,0.484,Sobre peso
TIPO K,MauricioM,martes,Tarde,Inicio,0.487,Sobre peso
TIPO K,MauricioM,martes,Tarde,Inicio,0.487,Sobre peso
TIPO K,MauricioM,martes,Tarde,Inicio,0.487,Sobre peso
TIPO K,MauricioM,martes,Tarde,Inicio,0.487,Sobre peso
TIPO K,MauricioM,martes,Tarde,Inicio,0.487,Sobre peso
TIPO K,MauricioM,martes,Tarde,Inicio,0.487,Sobre peso
TIPO K,MauricioM,martes,Tarde,Inicio,0.487,Sobre peso
TIPO K,MauricioM,martes,Tarde,Inicio,0.487,Sobre peso
TIPO K,MauricioM,martes,Tarde,Inicio,0.487,Bajo peso
TIPO K,MauricioM,martes,Tarde,Inicio,0.487,Sobre peso
TIPO K,MauricioM,martes,Tarde,Inicio,0.487,Sobre peso
TIPO K,MauricioM,martes,Tarde,Inicio,0.487,Sobre peso
TIPO K,MauricioM,martes,Tarde,Inicio,0.487,Sobre peso
TIPO K,MauricioM,martes,Tarde,Inicio,0.487,Sobre peso
TIPO K,MauricioM,martes,Tarde,Inicio,0.487,Sobre peso
TIPO K,MauricioM,martes,Tarde,Inicio,0.487,Sobre peso
TIPO K,MauricioM,martes,Tarde,Inicio,0.487,Sobre peso
TIPO K,MauricioM,martes,Tarde,Inicio,0.487,Sobre peso
TIPO K,MauricioM,martes,Tarde,Inicio,0.487,Sobre peso
TIPO K,MauricioM,martes,Tarde,Inicio,0.487,Sobre peso
TIPO K,MauricioM,martes,Tarde,Inicio,0.487,Sobre peso
TIPO K,MauricioM,martes,Tarde,Inicio,0.487,Sobre peso
TIPO K,MauricioM,martes,Tarde,Medio,0.486,Sobre peso
TIPO K,MauricioM,martes,Tarde,Medio,0.486,Sobre peso
TIPO K,MauricioM,martes,Tarde,Medio,0.486,Sobre peso
TIPO K,MauricioM,martes,Tarde,Medio,0.486,Sobre peso
