Producto,Día,User Name,Value,Turno,Avance_turno
GRANDOTA,martes,DivisorA,90,Mañana,Medio
GRANDOTA,martes,DivisorA,89,Mañana,Medio
GRANDOTA,martes,DivisorA,90,Mañana,Medio
GRANDOTA,martes,DivisorA,90,Mañana,Medio
GRANDOTA,martes,DivisorA,89.4,Mañana,Medio
GRANDOTA,martes,DivisorA,90,Mañana,Medio
GRANDOTA,martes,DivisorA,91.6,Mañana,Medio
GRANDOTA,martes,DivisorA,90.2,Mañana,Medio
GRANDOTA,martes,DivisorA,90,Mañana,Medio
GRANDOTA,martes,DivisorA,90,Mañana,Medio
GRANDOTA,martes,DivisorA,90.4,Mañana,Medio
GRANDOTA,martes,DivisorA,90.4,Mañana,Medio
GRANDOTA,martes,DivisorA,90.8,Mañana,Medio
GRANDOTA,martes,DivisorA,89.2,Mañana,Medio
GRANDOTA,martes,DivisorA,91,Mañana,Término
GRANDOTA,martes,DivisorA,88.8,Mañana,Término
GRANDOTA,martes,DivisorA,90.2,Mañana,Término
GRANDOTA,martes,DivisorA,90.4,Mañana,Término
GRANDOTA,martes,DivisorA,91.4,Mañana,Término
GRANDOTA,martes,DivisorA,91.6,Mañana,Término
GRANDOTA,martes,DivisorA,91,Mañana,Término
GRANDOTA,martes,DivisorA,91.6,Mañana,Término
GRANDOTA,martes,DivisorA,90.8,Mañana,Término
GRANDOTA,martes,DivisorA,90.8,Mañana,Término
GRANDOTA,martes,DivisorA,91.2,Mañana,Término
GRANDOTA,martes,DivisorA,93,Mañana,Término
GRANDOTA,martes,DivisorA,90.4,Mañana,Término
GRANDOTA,martes,DivisorA,89.8,Mañana,Término
GRANDOTA,martes,DivisorA,92.2,Mañana,Término
GRANDOTA,martes,DivisorA,92.2,Mañana,Término
GRANDOTA,martes,DivisorA,91.4,Mañana,Término
GRANDOTA,martes,MauricioM,92.8,Tarde,Inicio
GRANDOTA,martes,MauricioM,93,Tarde,Inicio
GRANDOTA,martes,MauricioM,89.4,Tarde,Inicio
GRANDOTA,martes,MauricioM,91,Tarde,Inicio
GRANDOTA,martes,MauricioM,91.8,Tarde,Inicio
GRANDOTA,martes,MauricioM,88.6,Tarde,Inicio
GRANDOTA,martes,MauricioM,91,Tarde,Inicio
GRANDOTA,martes,MauricioM,93.8,Tarde,Inicio
GRANDOTA,martes,MauricioM,94.6,Tarde,Inicio
GRANDOTA,martes,MauricioM,93.2,Tarde,Inicio
GRANDOTA,martes,MauricioM,91.8,Tarde,Inicio
GRANDOTA,martes,MauricioM,92.4,Tarde,Inicio
GRANDOTA,martes,MauricioM,90.2,Tarde,Inicio
GRANDOTA,martes,MauricioM,91.4,Tarde,Inicio
GRANDOTA,martes,MauricioM,91.6,Tarde,Inicio
GRANDOTA,martes,MauricioM,91.2,Tarde,Inicio
GRANDOTA,martes,MauricioM,93.6,Tarde,Inicio
GRANDOTA,martes,MauricioM,89,Tarde,Inicio
GRANDOTA,martes,MauricioM,91.4,Tarde,Inicio
GRANDOTA,martes,MauricioM,91.2,Tarde,Inicio
GRANDOTA,martes,MauricioM,90,Tarde,Inicio
GRANDOTA,martes,MauricioM,89.6,Tarde,Inicio
GRANDOTA,martes,MauricioM,91.4,Tarde,Inicio
GRANDOTA,martes,MauricioM,92.6,Tarde,Inicio
GRANDOTA,martes,MauricioM,88.8,Tarde,Inicio
GRANDOTA,martes,MauricioM,92.2,Tarde,Inicio
GRANDOTA,martes,MauricioM,90,Tarde,Inicio
GRANDOTA,martes,MauricioM,90.4,Tarde,Inicio
GRANDOTA,martes,MauricioM,89.6,Tarde,Inicio
GRANDOTA,martes,MauricioM,90,Tarde,Inicio
GRANDOTA,martes,MauricioM,92,Tarde,Inicio
GRANDOTA,martes,MauricioM,92,Tarde,Inicio
GRANDOTA,martes,MauricioM,91.4,Tarde,Inicio
GRANDOTA,martes,MauricioM,92.8,Tarde,Inicio
GRANDOTA,martes,MauricioM,90,Tarde,Inicio
GRANDOTA,martes,MauricioM,92,Tarde,Inicio
GRANDOTA,martes,MauricioM,92.6,Tarde,Inicio
GRANDOTA,martes,MauricioM,90.6,Tarde,Inicio
GRANDOTA,martes,MauricioM,88.6,Tarde,Inicio
GRANDOTA,martes,MauricioM,88.6,Tarde,Inicio
GRANDOTA,martes,MauricioM,92,Tarde,Medio
GRANDOTA,martes,MauricioM,89,Tarde,Medio
GRANDOTA,martes,MauricioM,93,Tarde,Medio
GRANDOTA,martes,MauricioM,94,Tarde,Medio
GRANDOTA,martes,MauricioM,90.8,Tarde,Medio
GRANDOTA,martes,BernardoA,88,Noche,Inicio
GRANDOTA,martes,BernardoA,88.4,Noche,Inicio
GRANDOTA,martes,BernardoA,88,Noche,Inicio
GRANDOTA,martes,BernardoA,86.8,Noche,Inicio
GRANDOTA,miércoles,BernardoA,90.6,Noche,Inicio
GRANDOTA,miércoles,BernardoA,89.6,Noche,Inicio
GRANDOTA,miércoles,BernardoA,90.4,Noche,Inicio
GRANDOTA,miércoles,BernardoA,90.6,Noche,Inicio
GRANDOTA,miércoles,BernardoA,90.6,Noche,Inicio
GRANDOTA,miércoles,BernardoA,89.6,Noche,Inicio
GRANDOTA,miércoles,BernardoA,89.6,Noche,Inicio
GRANDOTA,miércoles,BernardoA,90.4,Noche,Inicio
GRANDOTA,miércoles,BernardoA,90,Noche,Inicio
GRANDOTA,miércoles,BernardoA,90.2,Noche,Inicio
GRANDOTA,miércoles,BernardoA,91.8,Noche,Inicio
GRANDOTA,miércoles,BernardoA,91,Noche,Inicio
GRANDOTA,miércoles,BernardoA,90.8,Noche,Inicio
GRANDOTA,miércoles,BernardoA,90.2,Noche,Inicio
GRANDOTA,miércoles,BernardoA,89.2,Noche,Inicio
GRANDOTA,miércoles,BernardoA,90.8,Noche,Inicio
GRANDOTA,miércoles,BernardoA,92.6,Noche,Inicio
GRANDOTA,miércoles,BernardoA,90.8,Noche,Inicio
GRANDOTA,miércoles,BernardoA,89.6,Noche,Inicio
GRANDOTA,miércoles,BernardoA,88.6,Noche,Inicio
GRANDOTA,miércoles,BernardoA,89.8,Noche,Término
GRANDOTA,miércoles,BernardoA,91,Noche,Término
GRANDOTA,miércoles,BernardoA,90.4,Noche,Término
GRANDOTA,miércoles,DivisorA,91.2,Mañana,Inicio
GRANDOTA,miércoles,DivisorA,90,Mañana,Medio
GRANDOTA,miércoles,DivisorA,86.2,Mañana,Medio
GRANDOTA,miércoles,DivisorA,86.6,Mañana,Medio
GRANDOTA,miércoles,DivisorA,86.2,Mañana,Medio
GRANDOTA,miércoles,DivisorA,87.2,Mañana,Medio
GRANDOTA,miércoles,Practicante,88.6,Mañana,Medio
GRANDOTA,miércoles,Practicante,90.4,Mañana,Medio
GRANDOTA,miércoles,Practicante,88.6,Mañana,Medio
GRANDOTA,miércoles,Practicante,88.8,Mañana,Medio
GRANDOTA,miércoles,Practicante,89,Mañana,Medio
GRANDOTA,miércoles,Practicante,88.4,Mañana,Medio
GRANDOTA,miércoles,Practicante,86,Mañana,Medio
GRANDOTA,miércoles,Practicante,93.8,Mañana,Medio
GRANDOTA,miércoles,Practicante,91,Mañana,Medio
GRANDOTA,miércoles,Practicante,93.6,Mañana,Medio
GRANDOTA,miércoles,Practicante,91.2,Mañana,Medio
GRANDOTA,miércoles,DivisorA,93.6,Mañana,Medio
GRANDOTA,miércoles,DivisorA,89.8,Mañana,Medio
GRANDOTA,miércoles,DivisorA,90.2,Mañana,Medio
GRANDOTA,miércoles,DivisorA,91.8,Mañana,Medio
GRANDOTA,miércoles,DivisorA,91,Mañana,Medio
GRANDOTA,miércoles,DivisorA,90.4,Mañana,Medio
GRANDOTA,miércoles,DivisorA,91.4,Mañana,Medio
GRANDOTA,miércoles,DivisorA,94.2,Mañana,Medio
GRANDOTA,miércoles,DivisorA,95,Mañana,Medio
GRANDOTA,miércoles,DivisorA,94,Mañana,Medio
GRANDOTA,miércoles,DivisorA,91.6,Mañana,Medio
GRANDOTA,miércoles,DivisorA,90.8,Mañana,Medio
GRANDOTA,miércoles,DivisorA,90,Mañana,Medio
GRANDOTA,miércoles,DivisorA,89,Mañana,Medio
GRANDOTA,miércoles,DivisorA,90.4,Mañana,Medio
GRANDOTA,miércoles,DivisorA,89.6,Mañana,Medio
GRANDOTA,miércoles,DivisorA,89.4,Mañana,Medio
GRANDOTA,miércoles,DivisorA,89.2,Mañana,Medio
GRANDOTA,miércoles,DivisorA,92.2,Mañana,Medio
GRANDOTA,miércoles,DivisorA,89.6,Mañana,Medio
GRANDOTA,miércoles,DivisorA,92,Mañana,Medio
GRANDOTA,miércoles,DivisorA,91.8,Mañana,Medio
GRANDOTA,miércoles,DivisorA,87.4,Mañana,Término
GRANDOTA,miércoles,DivisorA,87.6,Mañana,Término
GRANDOTA,miércoles,DivisorA,88.2,Mañana,Término
GRANDOTA,miércoles,DivisorA,88.6,Mañana,Término
GRANDOTA,miércoles,DivisorA,87.6,Mañana,Término
GRANDOTA,miércoles,DivisorA,92.2,Mañana,Término
GRANDOTA,miércoles,MauricioM,88.8,Tarde,Inicio
GRANDOTA,miércoles,MauricioM,88.4,Tarde,Inicio
GRANDOTA,miércoles,MauricioM,91,Tarde,Inicio
GRANDOTA,miércoles,MauricioM,90,Tarde,Inicio
GRANDOTA,miércoles,MauricioM,91,Tarde,Inicio
GRANDOTA,miércoles,MauricioM,90.8,Tarde,Inicio
GRANDOTA,miércoles,MauricioM,88.8,Tarde,Inicio
GRANDOTA,miércoles,MauricioM,88.8,Tarde,Inicio
GRANDOTA,miércoles,MauricioM,89.4,Tarde,Inicio
GRANDOTA,miércoles,MauricioM,89.4,Tarde,Inicio
GRANDOTA,miércoles,MauricioM,89,Tarde,Inicio
GRANDOTA,miércoles,MauricioM,91.2,Tarde,Inicio
GRANDOTA,miércoles,MauricioM,89.6,Tarde,Inicio
GRANDOTA,miércoles,MauricioM,92,Tarde,Inicio
GRANDOTA,miércoles,MauricioM,90,Tarde,Inicio
GRANDOTA,miércoles,MauricioM,86.2,Tarde,Inicio
GRANDOTA,miércoles,MauricioM,87,Tarde,Inicio
GRANDOTA,miércoles,MauricioM,87.8,Tarde,Inicio
GRANDOTA,miércoles,MauricioM,89.2,Tarde,Inicio
GRANDOTA,miércoles,MauricioM,88.8,Tarde,Inicio
GRANDOTA,miércoles,MauricioM,88.8,Tarde,Inicio
GRANDOTA,miércoles,MauricioM,91.6,Tarde,Inicio
GRANDOTA,miércoles,MauricioM,89.4,Tarde,Inicio
GRANDOTA,miércoles,MauricioM,89,Tarde,Inicio
GRANDOTA,miércoles,MauricioM,91.6,Tarde,Inicio
GRANDOTA,miércoles,MauricioM,90.2,Tarde,Inicio
GRANDOTA,miércoles,MauricioM,90.8,Tarde,Inicio
GRANDOTA,miércoles,MauricioM,88.8,Tarde,Inicio
GRANDOTA,viernes,BernardoA,89.4,Noche,Medio
GRANDOTA,viernes,BernardoA,88.4,Noche,Medio
GRANDOTA,viernes,BernardoA,88,Noche,Medio
GRANDOTA,viernes,BernardoA,91.6,Noche,Medio
GRANDOTA,viernes,BernardoA,88.4,Noche,Medio
GRANDOTA,viernes,BernardoA,88.2,Noche,Medio
GRANDOTA,viernes,BernardoA,91,Noche,Medio
GRANDOTA,viernes,BernardoA,88.4,Noche,Medio
GRANDOTA,viernes,BernardoA,92.4,Noche,Medio
GRANDOTA,viernes,BernardoA,88.8,Noche,Medio
GRANDOTA,viernes,BernardoA,89.8,Noche,Medio
GRANDOTA,viernes,BernardoA,91.4,Noche,Medio
GRANDOTA,viernes,BernardoA,89.4,Noche,Medio
GRANDOTA,viernes,BernardoA,90.8,Noche,Medio
GRANDOTA,viernes,BernardoA,89.6,Noche,Medio
GRANDOTA,viernes,BernardoA,89,Noche,Medio
GRANDOTA,viernes,BernardoA,90.4,Noche,Medio
GRANDOTA,viernes,BernardoA,91,Noche,Medio
GRANDOTA,viernes,BernardoA,90.4,Noche,Medio
GRANDOTA,viernes,BernardoA,91,Noche,Medio
GRANDOTA,viernes,BernardoA,90.4,Noche,Medio
GRANDOTA,viernes,BernardoA,89.4,Noche,Medio
GRANDOTA,viernes,BernardoA,89.6,Noche,Medio
GRANDOTA,viernes,BernardoA,89.6,Noche,Medio
GRANDOTA,viernes,BernardoA,89.4,Noche,Medio
GRANDOTA,viernes,BernardoA,89.6,Noche,Medio
GRANDOTA,viernes,BernardoA,89.4,Noche,Medio
GRANDOTA,viernes,BernardoA,89.6,Noche,Medio
GRANDOTA,viernes,BernardoA,91.6,Noche,Medio
GRANDOTA,viernes,BernardoA,91.4,Noche,Medio
GRANDOTA,viernes,BernardoA,89.4,Noche,Medio
GRANDOTA,viernes,BernardoA,91.4,Noche,Medio
GRANDOTA,viernes,BernardoA,89.4,Noche,Medio
GRANDOTA,viernes,BernardoA,91.4,Noche,Medio
GRANDOTA,viernes,BernardoA,90,Noche,Medio
GRANDOTA,viernes,BernardoA,91.8,Noche,Medio
GRANDOTA,viernes,BernardoA,88.4,Noche,Medio
GRANDOTA,viernes,BernardoA,90,Noche,Medio
GRANDOTA,viernes,BernardoA,89,Noche,Medio
GRANDOTA,viernes,BernardoA,91.8,Noche,Medio
GRANDOTA,viernes,BernardoA,90.2,Noche,Término
GRANDOTA,viernes,BernardoA,89.8,Noche,Término
GRANDOTA,viernes,BernardoA,92.4,Noche,Término
GRANDOTA,viernes,BernardoA,89.2,Noche,Término
GRANDOTA,viernes,BernardoA,89.8,Noche,Término
GRANDOTA,viernes,BernardoA,90.6,Noche,Término
GRANDOTA,viernes,BernardoA,89.2,Noche,Término
GRANDOTA,viernes,BernardoA,91.2,Noche,Término
GRANDOTA,viernes,BernardoA,90,Noche,Término
GRANDOTA,viernes,BernardoA,89.8,Noche,Término
GRANDOTA,viernes,BernardoA,91.2,Noche,Término
GRANDOTA,viernes,BernardoA,89.8,Noche,Término
GRANDOTA,viernes,BernardoA,89.8,Noche,Término
GRANDOTA,viernes,BernardoA,90.4,Noche,Término
GRANDOTA,viernes,BernardoA,89.4,Noche,Término
GRANDOTA,viernes,BernardoA,88.8,Noche,Término
GRANDOTA,viernes,BernardoA,91.4,Noche,Término
GRANDOTA,viernes,BernardoA,88.8,Noche,Término
GRANDOTA,viernes,BernardoA,91,Noche,Término
GRANDOTA,viernes,DivisorA,89.4,Mañana,Inicio
GRANDOTA,viernes,DivisorA,90.4,Mañana,Inicio
GRANDOTA,viernes,DivisorA,90.2,Mañana,Inicio
GRANDOTA,viernes,DivisorA,89.8,Mañana,Inicio
GRANDOTA,viernes,DivisorA,89.4,Mañana,Inicio
GRANDOTA,viernes,DivisorA,92,Mañana,Medio
GRANDOTA,viernes,DivisorA,93.2,Mañana,Medio
GRANDOTA,viernes,DivisorA,91.4,Mañana,Medio
GRANDOTA,viernes,DivisorA,92.8,Mañana,Término
GRANDOTA,viernes,DivisorA,90.8,Mañana,Término
GRANDOTA,viernes,DivisorA,90.8,Mañana,Término
GRANDOTA,viernes,DivisorA,91.6,Mañana,Término
GRANDOTA,viernes,DivisorA,91.8,Mañana,Término
GRANDOTA,viernes,DivisorA,91.4,Mañana,Término
GRANDOTA,viernes,DivisorA,91.2,Mañana,Término
GRANDOTA,viernes,DivisorA,91,Mañana,Término
GRANDOTA,viernes,Practicante,89.6,Mañana,Término
GRANDOTA,viernes,Practicante,89,Mañana,Término
GRANDOTA,viernes,Practicante,88.4,Mañana,Término
GRANDOTA,viernes,Practicante,88.6,Mañana,Término
GRANDOTA,viernes,Practicante,91.6,Mañana,Término
GRANDOTA,viernes,Practicante,89.2,Mañana,Término
GRANDOTA,viernes,Practicante,88.6,Mañana,Término
GRANDOTA,viernes,Practicante,91.2,Mañana,Término
GRANDOTA,viernes,Practicante,90,Mañana,Término
GRANDOTA,viernes,Practicante,90,Mañana,Término
GRANDOTA,viernes,Practicante,89.8,Mañana,Término
GRANDOTA,viernes,DivisorA,90.8,Mañana,Término
GRANDOTA,viernes,DivisorA,92.6,Tarde,Inicio
GRANDOTA,viernes,MauricioM,90,Tarde,Inicio
GRANDOTA,viernes,MauricioM,90.6,Tarde,Inicio
GRANDOTA,viernes,MauricioM,90.4,Tarde,Inicio
GRANDOTA,viernes,MauricioM,88.4,Tarde,Inicio
GRANDOTA,viernes,MauricioM,89.4,Tarde,Inicio
GRANDOTA,viernes,MauricioM,90.2,Tarde,Inicio
GRANDOTA,viernes,MauricioM,87.4,Tarde,Inicio
GRANDOTA,viernes,MauricioM,89,Tarde,Inicio
GRANDOTA,viernes,MauricioM,89,Tarde,Inicio
GRANDOTA,viernes,MauricioM,88,Tarde,Inicio
GRANDOTA,viernes,MauricioM,92,Tarde,Medio
GRANDOTA,viernes,MauricioM,90,Tarde,Medio
GRANDOTA,viernes,MauricioM,91.2,Tarde,Medio
GRANDOTA,viernes,MauricioM,89,Tarde,Medio
GRANDOTA,viernes,MauricioM,90.2,Tarde,Medio
GRANDOTA,viernes,MauricioM,87.6,Tarde,Medio
GRANDOTA,viernes,MauricioM,90.6,Tarde,Término
GRANDOTA,viernes,MauricioM,92.8,Tarde,Término
GRANDOTA,viernes,MauricioM,91.6,Tarde,Término
GRANDOTA,viernes,MauricioM,89.8,Tarde,Término
GRANDOTA,viernes,MauricioM,87,Tarde,Término
GRANDOTA,viernes,MauricioM,89.8,Tarde,Término
GRANDOTA,viernes,MauricioM,89.8,Tarde,Término
GRANDOTA,viernes,MauricioM,92.2,Tarde,Término
GRANDOTA,viernes,MauricioM,91,Tarde,Término
GRANDOTA,viernes,MauricioM,90.8,Tarde,Término
GRANDOTA,lunes,BernardoA,89.6,Tarde,Medio
GRANDOTA,lunes,BernardoA,89.8,Tarde,Medio
GRANDOTA,lunes,BernardoA,89.8,Tarde,Medio
GRANDOTA,lunes,BernardoA,86.8,Tarde,Término
GRANDOTA,lunes,BernardoA,88.4,Tarde,Término
GRANDOTA,lunes,BernardoA,86.2,Noche,Inicio
GRANDOTA,lunes,BernardoA,86.6,Noche,Inicio
GRANDOTA,lunes,BernardoA,87,Noche,Inicio
GRANDOTA,lunes,BernardoA,89,Noche,Inicio
GRANDOTA,lunes,BernardoA,90,Noche,Inicio
GRANDOTA,lunes,DivisorA,89.8,Noche,Inicio
GRANDOTA,lunes,DivisorA,86.6,Noche,Inicio
GRANDOTA,lunes,DivisorA,87,Noche,Inicio
GRANDOTA,lunes,DivisorA,89.2,Noche,Inicio
GRANDOTA,lunes,DivisorA,87,Noche,Inicio
GRANDOTA,lunes,DivisorA,88.6,Noche,Inicio
GRANDOTA,lunes,DivisorA,88.8,Noche,Inicio
GRANDOTA,lunes,DivisorA,88.4,Noche,Inicio
GRANDOTA,lunes,DivisorA,86.8,Noche,Inicio
GRANDOTA,lunes,DivisorA,87,Noche,Inicio
GRANDOTA,lunes,DivisorA,87.6,Noche,Inicio
GRANDOTA,lunes,DivisorA,86.2,Noche,Inicio
GRANDOTA,lunes,DivisorA,86,Noche,Inicio
GRANDOTA,lunes,DivisorA,88.8,Noche,Inicio
GRANDOTA,lunes,DivisorA,88,Noche,Inicio
GRANDOTA,lunes,DivisorA,87.4,Noche,Inicio
GRANDOTA,lunes,DivisorA,88.4,Noche,Inicio
GRANDOTA,lunes,DivisorA,90.2,Noche,Inicio
GRANDOTA,lunes,DivisorA,88.8,Noche,Inicio
GRANDOTA,lunes,DivisorA,88.8,Noche,Inicio
GRANDOTA,lunes,DivisorA,89.2,Noche,Inicio
GRANDOTA,lunes,DivisorA,88.4,Noche,Inicio
GRANDOTA,lunes,DivisorA,86.2,Noche,Inicio
GRANDOTA,lunes,DivisorA,91.4,Noche,Inicio
GRANDOTA,lunes,DivisorA,89.2,Noche,Inicio
GRANDOTA,lunes,DivisorA,89.8,Noche,Inicio
GRANDOTA,lunes,DivisorA,90.6,Noche,Inicio
GRANDOTA,lunes,DivisorA,88.4,Noche,Inicio
GRANDOTA,martes,DivisorA,90.2,Noche,Inicio
GRANDOTA,martes,DivisorA,90,Noche,Inicio
GRANDOTA,martes,DivisorA,90,Noche,Inicio
GRANDOTA,martes,DivisorA,90.2,Noche,Inicio
GRANDOTA,martes,DivisorA,92.4,Noche,Inicio
GRANDOTA,martes,DivisorA,91.6,Noche,Inicio
GRANDOTA,martes,DivisorA,86.2,Noche,Inicio
GRANDOTA,martes,DivisorA,88.6,Noche,Inicio
GRANDOTA,martes,DivisorA,87.8,Noche,Inicio
GRANDOTA,martes,DivisorA,91,Noche,Inicio
GRANDOTA,martes,DivisorA,88.2,Noche,Inicio
GRANDOTA,martes,DivisorA,91,Noche,Inicio
GRANDOTA,martes,DivisorA,90.8,Noche,Inicio
GRANDOTA,martes,DivisorA,91.4,Noche,Inicio
GRANDOTA,martes,DivisorA,88,Noche,Medio
GRANDOTA,martes,DivisorA,90.2,Noche,Medio
GRANDOTA,martes,DivisorA,87.8,Noche,Medio
GRANDOTA,martes,DivisorA,91.4,Noche,Medio
GRANDOTA,martes,DivisorA,89.6,Noche,Medio
GRANDOTA,martes,DivisorA,91.6,Noche,Medio
GRANDOTA,martes,DivisorA,89.6,Noche,Medio
GRANDOTA,martes,DivisorA,89.6,Noche,Medio
GRANDOTA,martes,DivisorA,90,Noche,Medio
GRANDOTA,martes,DivisorA,90.2,Noche,Medio
GRANDOTA,martes,DivisorA,88.4,Noche,Medio
GRANDOTA,martes,DivisorA,89,Noche,Medio
GRANDOTA,martes,DivisorA,90,Noche,Medio
GRANDOTA,martes,DivisorA,90.2,Noche,Medio
GRANDOTA,martes,DivisorA,89.8,Noche,Término
GRANDOTA,martes,DivisorA,89.8,Noche,Término
GRANDOTA,martes,DivisorA,91.8,Noche,Término
GRANDOTA,martes,DivisorA,91.8,Noche,Término
GRANDOTA,martes,DivisorA,89,Noche,Término
GRANDOTA,martes,DivisorA,88.6,Noche,Término
GRANDOTA,martes,DivisorA,93.2,Noche,Término
GRANDOTA,martes,DivisorA,90,Noche,Término
GRANDOTA,martes,DivisorA,90,Noche,Término
GRANDOTA,martes,DivisorA,89.4,Noche,Término
GRANDOTA,martes,DivisorA,91.2,Noche,Término
GRANDOTA,martes,DivisorA,91,Noche,Término
GRANDOTA,martes,DivisorA,91.6,Noche,Término
GRANDOTA,martes,DivisorA,91,Noche,Término
GRANDOTA,martes,DivisorA,91.6,Noche,Término
GRANDOTA,martes,DivisorA,90.6,Noche,Término
GRANDOTA,martes,DivisorA,90.8,Noche,Término
GRANDOTA,martes,DivisorA,89.2,Noche,Término
GRANDOTA,martes,DivisorA,91.4,Noche,Término
GRANDOTA,martes,MauricioM,91.6,Mañana,Inicio
GRANDOTA,martes,MauricioM,89.2,Mañana,Inicio
GRANDOTA,martes,MauricioM,89.4,Mañana,Inicio
GRANDOTA,martes,MauricioM,88.8,Mañana,Inicio
GRANDOTA,martes,MauricioM,86.2,Mañana,Inicio
GRANDOTA,martes,MauricioM,89.2,Mañana,Inicio
GRANDOTA,martes,MauricioM,90.8,Mañana,Inicio
GRANDOTA,martes,MauricioM,90.8,Mañana,Inicio
GRANDOTA,martes,MauricioM,93.8,Mañana,Inicio
GRANDOTA,martes,MauricioM,90.4,Mañana,Inicio
GRANDOTA,martes,MauricioM,89.4,Mañana,Inicio
GRANDOTA,martes,MauricioM,91.8,Mañana,Inicio
GRANDOTA,martes,MauricioM,90.6,Mañana,Inicio
GRANDOTA,martes,MauricioM,91,Mañana,Inicio
GRANDOTA,martes,MauricioM,89.4,Mañana,Inicio
GRANDOTA,martes,MauricioM,92,Mañana,Inicio
GRANDOTA,martes,MauricioM,94,Mañana,Inicio
GRANDOTA,martes,MauricioM,90.6,Mañana,Inicio
GRANDOTA,martes,MauricioM,92.2,Mañana,Inicio
GRANDOTA,martes,MauricioM,92.2,Mañana,Inicio
GRANDOTA,martes,MauricioM,91.2,Mañana,Inicio
GRANDOTA,martes,MauricioM,91.4,Mañana,Inicio
GRANDOTA,martes,MauricioM,92.2,Mañana,Inicio
GRANDOTA,martes,MauricioM,91,Mañana,Inicio
GRANDOTA,martes,MauricioM,92,Mañana,Inicio
GRANDOTA,martes,MauricioM,91.2,Mañana,Inicio
GRANDOTA,martes,Practicante,91.6,Mañana,Medio
GRANDOTA,martes,Practicante,93.2,Mañana,Medio
GRANDOTA,martes,Practicante,93.4,Mañana,Medio
GRANDOTA,martes,Practicante,93.2,Mañana,Medio
GRANDOTA,martes,Practicante,90.8,Mañana,Medio
GRANDOTA,martes,Practicante,92.4,Mañana,Medio
GRANDOTA,martes,Practicante,91.4,Mañana,Medio
GRANDOTA,martes,Practicante,91.6,Mañana,Medio
GRANDOTA,martes,Practicante,90.8,Mañana,Medio
GRANDOTA,martes,Practicante,91.2,Mañana,Medio
GRANDOTA,martes,Practicante,90.2,Mañana,Medio
GRANDOTA,martes,MauricioM,93.2,Mañana,Medio
GRANDOTA,martes,MauricioM,91.8,Mañana,Medio
GRANDOTA,martes,MauricioM,89.6,Mañana,Medio
GRANDOTA,martes,MauricioM,89.6,Mañana,Medio
GRANDOTA,martes,MauricioM,91.2,Mañana,Medio
GRANDOTA,martes,MauricioM,92.4,Mañana,Medio
GRANDOTA,martes,MauricioM,92.8,Mañana,Medio
GRANDOTA,martes,MauricioM,92.4,Mañana,Medio
GRANDOTA,martes,MauricioM,93.2,Mañana,Medio
GRANDOTA,martes,MauricioM,93,Mañana,Medio
GRANDOTA,martes,MauricioM,91,Mañana,Medio
GRANDOTA,martes,MauricioM,90.2,Mañana,Medio
GRANDOTA,martes,MauricioM,92.4,Mañana,Término
GRANDOTA,martes,MauricioM,92.8,Mañana,Término
GRANDOTA,martes,MauricioM,93.6,Mañana,Término
GRANDOTA,martes,MauricioM,92.4,Mañana,Término
GRANDOTA,martes,MauricioM,89.8,Mañana,Término
GRANDOTA,martes,MauricioM,94.4,Mañana,Término
GRANDOTA,martes,MauricioM,90.6,Mañana,Término
GRANDOTA,martes,MauricioM,91.6,Mañana,Término
GRANDOTA,martes,MauricioM,91.4,Mañana,Término
GRANDOTA,martes,MauricioM,90.4,Mañana,Término
GRANDOTA,martes,MauricioM,93,Mañana,Término
GRANDOTA,martes,MauricioM,91.6,Mañana,Término
GRANDOTA,martes,MauricioM,92.4,Mañana,Término
GRANDOTA,martes,BernardoA,93.8,Tarde,Inicio
GRANDOTA,martes,BernardoA,92.2,Tarde,Inicio
GRANDOTA,martes,BernardoA,92.2,Tarde,Inicio
GRANDOTA,martes,BernardoA,89.8,Tarde,Inicio
GRANDOTA,martes,BernardoA,92.2,Tarde,Inicio
GRANDOTA,martes,BernardoA,89.2,Tarde,Inicio
GRANDOTA,martes,Practicante,90,Tarde,Inicio
GRANDOTA,martes,Practicante,88.6,Tarde,Inicio
GRANDOTA,martes,Practicante,90,Tarde,Inicio
GRANDOTA,martes,Practicante,89.2,Tarde,Inicio
GRANDOTA,martes,Practicante,89.8,Tarde,Inicio
GRANDOTA,martes,Practicante,88.8,Tarde,Inicio
GRANDOTA,martes,Practicante,86,Tarde,Inicio
GRANDOTA,martes,Practicante,89.8,Tarde,Inicio
GRANDOTA,martes,Practicante,88.8,Tarde,Inicio
GRANDOTA,martes,Practicante,89.8,Tarde,Inicio
GRANDOTA,martes,Practicante,87.2,Tarde,Inicio
GRANDOTA,martes,BernardoA,90.4,Tarde,Inicio
GRANDOTA,martes,BernardoA,89.2,Tarde,Medio
GRANDOTA,martes,BernardoA,91.6,Tarde,Medio
GRANDOTA,martes,BernardoA,89.8,Tarde,Medio
GRANDOTA,martes,BernardoA,92.2,Tarde,Medio
GRANDOTA,martes,BernardoA,91.8,Tarde,Medio
GRANDOTA,martes,BernardoA,91.6,Tarde,Medio
GRANDOTA,martes,BernardoA,91.6,Tarde,Medio
GRANDOTA,martes,BernardoA,92.2,Tarde,Medio
GRANDOTA,martes,BernardoA,92.4,Tarde,Medio
GRANDOTA,martes,BernardoA,90.8,Tarde,Término
