Producto,Usuario,Día,Turno,Avance_turno,Abosorción,Value
TIPO K,Turno_C,lunes,Noche,Medio,48.7,Sobre_eso
TIPO K,Turno_C,lunes,Noche,Medio,48.7,Sobre_eso
TIPO K,Turno_C,lunes,Noche,Término,50,No_sobre_peso
TIPO K,Turno_C,lunes,Noche,Término,50,No_sobre_peso
TIPO K,Turno_C,lunes,Noche,Término,50,No_sobre_peso
TIPO K,Turno_C,lunes,Noche,Término,50,Sobre_eso
TIPO K,Turno_C,lunes,Noche,Término,50,Sobre_eso
TIPO K,Turno_C,lunes,Noche,Término,50,Sobre_eso
TIPO K,Turno_C,lunes,Mañana,Inicio,48.5,No_sobre_peso
TIPO K,Turno_A,lunes,Mañana,Inicio,48.5,Sobre_eso
TIPO K,Turno_A,lunes,Mañana,Inicio,48.5,Sobre_eso
TIPO K,Turno_A,lunes,Mañana,Inicio,48.5,Sobre_eso
TIPO K,Turno_A,lunes,Mañana,Inicio,48.5,No_sobre_peso
TIPO K,Turno_A,lunes,Mañana,Inicio,48.5,Sobre_eso
TIPO K,Turno_A,lunes,Mañana,Inicio,48.5,Sobre_eso
TIPO K,Turno_A,lunes,Mañana,Inicio,48.5,Sobre_eso
TIPO K,Turno_A,lunes,Mañana,Inicio,48.5,No_sobre_peso
TIPO K,Turno_A,lunes,Mañana,Inicio,48.5,Sobre_eso
TIPO K,Turno_A,lunes,Mañana,Inicio,48.5,Sobre_eso
TIPO K,Turno_A,lunes,Mañana,Inicio,48.5,Sobre_eso
TIPO K,Turno_A,lunes,Mañana,Inicio,48.5,Sobre_eso
TIPO K,Turno_A,lunes,Mañana,Inicio,48.5,Sobre_eso
TIPO K,Turno_A,lunes,Mañana,Medio,48.5,Sobre_eso
TIPO K,Turno_A,lunes,Mañana,Medio,48.5,No_sobre_peso
TIPO K,Turno_A,lunes,Mañana,Medio,48.5,No_sobre_peso
TIPO K,Turno_A,lunes,Mañana,Medio,48.5,No_sobre_peso
TIPO K,Turno_A,lunes,Mañana,Medio,48.5,Sobre_eso
TIPO K,Turno_A,lunes,Mañana,Medio,48.5,Sobre_eso
TIPO K,Turno_A,lunes,Mañana,Medio,48.5,Sobre_eso
TIPO K,Turno_A,lunes,Mañana,Medio,48.5,Sobre_eso
TIPO K,Turno_A,lunes,Mañana,Medio,48.5,Sobre_eso
TIPO K,Turno_A,lunes,Mañana,Medio,48.5,No_sobre_peso
TIPO K,Turno_A,lunes,Mañana,Medio,48.5,No_sobre_peso
TIPO K,Turno_A,lunes,Mañana,Medio,48.5,No_sobre_peso
TIPO K,Turno_A,lunes,Mañana,Medio,48.5,No_sobre_peso
TIPO K,Turno_A,lunes,Mañana,Medio,48.5,No_sobre_peso
TIPO K,Turno_A,lunes,Mañana,Medio,48.5,No_sobre_peso
TIPO K,Turno_A,lunes,Mañana,Medio,48.5,Sobre_eso
TIPO K,Turno_A,lunes,Mañana,Término,47.9,Sobre_eso
TIPO K,Turno_A,lunes,Mañana,Término,47.9,Sobre_eso
TIPO K,Turno_A,lunes,Mañana,Término,47.9,Sobre_eso
TIPO K,Turno_A,lunes,Mañana,Término,47.9,Sobre_eso
TIPO K,Turno_A,lunes,Mañana,Término,47.9,Sobre_eso
TIPO K,Turno_A,lunes,Mañana,Término,47.9,Sobre_eso
TIPO K,Turno_A,lunes,Mañana,Término,47.9,No_sobre_peso
TIPO K,Turno_A,lunes,Mañana,Término,47.9,No_sobre_peso
TIPO K,Turno_A,lunes,Mañana,Término,47.9,No_sobre_peso
TIPO K,Turno_A,lunes,Mañana,Término,47.9,Sobre_eso
TIPO K,Turno_A,lunes,Mañana,Término,47.9,No_sobre_peso
TIPO K,Turno_A,lunes,Mañana,Término,47.9,Sobre_eso
TIPO K,Turno_A,lunes,Mañana,Término,47.9,Sobre_eso
TIPO K,Turno_A,lunes,Mañana,Término,47.9,Sobre_eso
TIPO K,Turno_A,lunes,Mañana,Término,47.9,Sobre_eso
TIPO K,Turno_A,lunes,Mañana,Término,47.9,Sobre_eso
TIPO K,Turno_A,lunes,Mañana,Término,47.9,Sobre_eso
TIPO K,Turno_A,lunes,Mañana,Término,47.9,Sobre_eso
TIPO K,Turno_A,lunes,Mañana,Término,47.9,Sobre_eso
TIPO K,Turno_A,lunes,Mañana,Término,47.9,Sobre_eso
TIPO K,Turno_A,lunes,Mañana,Término,47.9,No_sobre_peso
TIPO K,Turno_A,lunes,Mañana,Término,47.9,Sobre_eso
TIPO K,Turno_A,lunes,Mañana,Término,47.9,Sobre_eso
TIPO K,Turno_A,lunes,Mañana,Término,47.9,Sobre_eso
TIPO K,Turno_A,lunes,Mañana,Término,47.9,Sobre_eso
TIPO K,Turno_A,jueves,Mañana,Inicio,48.6,Sobre_eso
TIPO K,Turno_A,jueves,Mañana,Inicio,48.6,Sobre_eso
TIPO K,Turno_A,jueves,Mañana,Inicio,48.6,Sobre_eso
TIPO K,Turno_A,jueves,Mañana,Medio,48.7,Sobre_eso
TIPO K,Turno_A,jueves,Mañana,Medio,48.7,No_sobre_peso
TIPO K,Turno_A,jueves,Mañana,Medio,48.7,Sobre_eso
TIPO K,Turno_A,jueves,Mañana,Medio,48.7,Sobre_eso
TIPO K,Turno_A,jueves,Mañana,Medio,48.7,No_sobre_peso
TIPO K,Turno_A,jueves,Mañana,Medio,48.7,Sobre_eso
TIPO K,Turno_A,jueves,Mañana,Medio,48.7,Sobre_eso
TIPO K,Turno_A,jueves,Mañana,Término,48.7,Sobre_eso
TIPO K,Turno_A,jueves,Mañana,Término,48.7,Sobre_eso
TIPO K,Turno_A,jueves,Mañana,Término,48.7,Sobre_eso
TIPO K,Turno_A,jueves,Mañana,Término,48.7,Sobre_eso
TIPO K,Turno_A,jueves,Mañana,Término,48.7,No_sobre_peso
TIPO K,Turno_A,jueves,Mañana,Término,48.7,No_sobre_peso
TIPO K,Turno_A,jueves,Mañana,Término,48.7,Sobre_eso
TIPO K,Turno_A,jueves,Mañana,Término,48.7,Sobre_eso
TIPO K,Turno_A,jueves,Mañana,Término,48.7,Sobre_eso
TIPO K,Turno_A,jueves,Mañana,Término,48.7,Sobre_eso
TIPO K,Turno_A,jueves,Mañana,Término,48.7,Sobre_eso
TIPO K,Turno_A,jueves,Mañana,Término,48.7,Sobre_eso
TIPO K,Turno_A,jueves,Mañana,Término,48.7,Sobre_eso
TIPO K,Turno_A,jueves,Mañana,Término,48.7,Sobre_eso
TIPO K,Turno_A,jueves,Mañana,Término,48.7,Sobre_eso
TIPO K,Turno_A,jueves,Mañana,Término,48.7,Sobre_eso
TIPO K,Turno_A,jueves,Mañana,Término,48.7,Sobre_eso
TIPO K,Turno_A,jueves,Mañana,Término,48.7,Sobre_eso
TIPO K,Turno_A,jueves,Mañana,Término,48.7,Sobre_eso
TIPO K,Turno_A,jueves,Mañana,Término,48.7,Sobre_eso
TIPO K,Turno_B,jueves,Tarde,Inicio,48.5,Sobre_eso
TIPO K,Turno_B,jueves,Tarde,Inicio,48.5,Sobre_eso
TIPO K,Turno_B,jueves,Tarde,Inicio,48.5,Sobre_eso
TIPO K,Turno_B,jueves,Tarde,Inicio,48.5,Sobre_eso
TIPO K,Turno_B,jueves,Tarde,Inicio,48.5,Sobre_eso
TIPO K,Turno_B,jueves,Tarde,Inicio,48.5,Sobre_eso
TIPO K,Turno_B,jueves,Tarde,Inicio,48.5,Sobre_eso
TIPO K,Turno_B,jueves,Tarde,Inicio,48.5,Sobre_eso
TIPO K,Turno_B,jueves,Tarde,Inicio,48.5,Sobre_eso
TIPO K,Turno_B,jueves,Tarde,Inicio,48.5,Sobre_eso
TIPO K,Turno_B,jueves,Tarde,Inicio,48.5,No_sobre_peso
TIPO K,Turno_B,jueves,Tarde,Inicio,48.5,Sobre_eso
TIPO K,Turno_B,jueves,Tarde,Inicio,48.5,Sobre_eso
TIPO K,Turno_B,jueves,Tarde,Inicio,48.5,No_sobre_peso
TIPO K,Turno_B,jueves,Tarde,Medio,48.1,Sobre_eso
TIPO K,Turno_B,jueves,Tarde,Medio,48.1,Sobre_eso
TIPO K,Turno_B,jueves,Tarde,Medio,48.1,Sobre_eso
TIPO K,Turno_B,jueves,Tarde,Medio,48.1,Sobre_eso
TIPO K,Turno_B,jueves,Tarde,Medio,48.1,Sobre_eso
TIPO K,Turno_B,jueves,Tarde,Medio,48.1,Sobre_eso
TIPO K,Turno_B,jueves,Tarde,Medio,48.1,Sobre_eso
TIPO K,Turno_B,jueves,Tarde,Medio,48.1,Sobre_eso
TIPO K,Turno_B,jueves,Tarde,Medio,48.1,Sobre_eso
TIPO K,Turno_B,jueves,Tarde,Medio,48.1,Sobre_eso
TIPO K,Turno_B,jueves,Tarde,Medio,48.1,Sobre_eso
TIPO K,Turno_B,jueves,Tarde,Medio,48.1,Sobre_eso
TIPO K,Turno_B,jueves,Tarde,Término,48.5,Sobre_eso
TIPO K,Turno_B,jueves,Tarde,Término,48.5,Sobre_eso
TIPO K,Turno_B,jueves,Tarde,Término,48.5,Sobre_eso
TIPO K,Turno_B,jueves,Tarde,Término,48.5,Sobre_eso
TIPO K,Turno_B,jueves,Tarde,Término,48.5,Sobre_eso
TIPO K,Turno_B,jueves,Tarde,Término,48.5,Sobre_eso
TIPO K,Turno_B,jueves,Tarde,Término,48.5,Sobre_eso
TIPO K,Turno_B,jueves,Tarde,Término,48.5,Sobre_eso
TIPO K,Turno_B,jueves,Tarde,Término,48.5,No_sobre_peso
TIPO K,Turno_B,jueves,Tarde,Término,48.5,Sobre_eso
TIPO K,Turno_B,jueves,Tarde,Término,48.5,Sobre_eso
TIPO K,Turno_B,jueves,Tarde,Término,48.5,No_sobre_peso
TIPO K,Turno_B,jueves,Tarde,Término,48.5,Sobre_eso
TIPO K,Turno_B,jueves,Noche,Inicio,48.6,Sobre_eso
TIPO K,Turno_C,jueves,Noche,Inicio,48.6,Sobre_eso
TIPO K,Turno_C,jueves,Noche,Inicio,48.6,Sobre_eso
TIPO K,Turno_C,jueves,Noche,Inicio,48.6,Sobre_eso
TIPO K,Turno_C,jueves,Noche,Inicio,48.6,Sobre_eso
TIPO K,Turno_C,jueves,Noche,Inicio,48.6,Sobre_eso
TIPO K,Turno_C,jueves,Noche,Inicio,48.6,Sobre_eso
TIPO K,Turno_C,viernes,Noche,Inicio,48.6,Sobre_eso
TIPO K,Turno_C,viernes,Noche,Inicio,48.6,No_sobre_peso
TIPO K,Turno_C,viernes,Noche,Inicio,48.6,Sobre_eso
TIPO K,Turno_C,viernes,Noche,Inicio,48.6,Sobre_eso
TIPO K,Turno_C,viernes,Noche,Inicio,48.6,Sobre_eso
TIPO K,Turno_C,viernes,Noche,Inicio,48.6,Sobre_eso
TIPO K,Turno_C,viernes,Noche,Inicio,48.6,Sobre_eso
TIPO K,Turno_C,viernes,Noche,Inicio,48.6,Sobre_eso
TIPO K,Turno_C,viernes,Noche,Inicio,48.6,Sobre_eso
TIPO K,Turno_C,viernes,Noche,Inicio,48.6,Sobre_eso
TIPO K,Turno_C,viernes,Noche,Inicio,48.6,Sobre_eso
TIPO K,Turno_C,viernes,Noche,Medio,48.6,Sobre_eso
TIPO K,Turno_C,viernes,Noche,Medio,48.6,Sobre_eso
TIPO K,Turno_C,viernes,Noche,Medio,48.6,Sobre_eso
TIPO K,Turno_C,viernes,Noche,Medio,48.6,Sobre_eso
TIPO K,Turno_C,viernes,Noche,Medio,48.6,Sobre_eso
TIPO K,Turno_C,viernes,Noche,Término,48.6,Sobre_eso
TIPO K,Turno_C,viernes,Noche,Término,48.6,No_sobre_peso
TIPO K,Turno_C,viernes,Noche,Término,48.6,Sobre_eso
TIPO K,Turno_C,viernes,Noche,Término,48.6,Sobre_eso
TIPO K,Turno_C,viernes,Noche,Término,48.6,Sobre_eso
TIPO K,Turno_C,viernes,Noche,Término,48.6,Sobre_eso
TIPO K,Turno_C,viernes,Noche,Término,48.6,Sobre_eso
TIPO K,Turno_C,viernes,Noche,Término,48.6,Sobre_eso
TIPO K,Turno_C,viernes,Noche,Término,48.6,Sobre_eso
TIPO K,Turno_A,viernes,Mañana,Inicio,48.5,Sobre_eso
TIPO K,Turno_A,viernes,Mañana,Inicio,48.5,Sobre_eso
TIPO K,Turno_A,viernes,Mañana,Inicio,48.5,Sobre_eso
TIPO K,Turno_A,viernes,Mañana,Inicio,48.5,Sobre_eso
TIPO K,Turno_A,viernes,Mañana,Inicio,48.5,Sobre_eso
TIPO K,Turno_A,viernes,Mañana,Inicio,48.5,No_sobre_peso
TIPO K,Turno_A,viernes,Mañana,Inicio,48.5,Sobre_eso
TIPO K,Turno_A,viernes,Mañana,Inicio,48.5,Sobre_eso
TIPO K,Turno_A,viernes,Mañana,Inicio,48.5,Sobre_eso
TIPO K,Turno_A,viernes,Mañana,Inicio,48.5,Sobre_eso
TIPO K,Turno_A,viernes,Mañana,Inicio,48.5,No_sobre_peso
TIPO K,Turno_A,viernes,Mañana,Inicio,48.5,No_sobre_peso
TIPO K,Turno_A,viernes,Mañana,Inicio,48.5,No_sobre_peso
TIPO K,Turno_A,viernes,Mañana,Inicio,48.5,No_sobre_peso
TIPO K,Turno_A,viernes,Mañana,Inicio,48.5,Sobre_eso
TIPO K,Turno_A,viernes,Mañana,Inicio,48.5,Sobre_eso
TIPO K,Turno_A,viernes,Mañana,Inicio,48.5,Sobre_eso
TIPO K,Turno_A,viernes,Mañana,Inicio,48.5,No_sobre_peso
TIPO K,Turno_A,viernes,Mañana,Inicio,48.5,Sobre_eso
TIPO K,Turno_A,viernes,Mañana,Inicio,48.5,Sobre_eso
TIPO K,Turno_A,viernes,Mañana,Inicio,48.5,No_sobre_peso
TIPO K,Turno_A,viernes,Mañana,Inicio,48.5,Sobre_eso
TIPO K,Turno_A,viernes,Mañana,Inicio,48.5,Sobre_eso
TIPO K,Turno_A,viernes,Mañana,Inicio,48.5,No_sobre_peso
TIPO K,Turno_A,viernes,Mañana,Inicio,48.5,Sobre_eso
TIPO K,Turno_A,viernes,Mañana,Medio,48.3,Sobre_eso
TIPO K,Turno_A,viernes,Mañana,Medio,48.3,No_sobre_peso
TIPO K,Turno_A,viernes,Mañana,Medio,48.3,Sobre_eso
TIPO K,Turno_A,viernes,Mañana,Medio,48.3,Sobre_eso
TIPO K,Turno_A,viernes,Mañana,Medio,48.3,Sobre_eso
TIPO K,Turno_A,viernes,Mañana,Medio,48.3,Sobre_eso
TIPO K,Turno_A,viernes,Mañana,Medio,48.3,No_sobre_peso
TIPO K,Turno_A,viernes,Mañana,Medio,48.3,No_sobre_peso
TIPO K,Turno_A,viernes,Mañana,Medio,48.3,Sobre_eso
TIPO K,Turno_A,viernes,Mañana,Medio,48.3,No_sobre_peso
TIPO K,Turno_A,viernes,Mañana,Medio,48.3,Sobre_eso
TIPO K,Turno_A,viernes,Mañana,Medio,48.3,Sobre_eso
TIPO K,Turno_A,viernes,Mañana,Término,48.6,No_sobre_peso
TIPO K,Turno_A,viernes,Mañana,Término,48.6,No_sobre_peso
TIPO K,Turno_A,viernes,Mañana,Término,48.6,Sobre_eso
TIPO K,Turno_A,viernes,Mañana,Término,48.6,Sobre_eso
TIPO K,Turno_A,viernes,Mañana,Término,48.6,Sobre_eso
TIPO K,Turno_A,viernes,Mañana,Término,48.6,Sobre_eso
TIPO K,Turno_A,viernes,Mañana,Término,48.6,Sobre_eso
TIPO K,Turno_A,viernes,Mañana,Término,48.6,Sobre_eso
TIPO K,Turno_A,viernes,Mañana,Término,48.6,Sobre_eso
TIPO K,Turno_A,viernes,Mañana,Término,48.6,Sobre_eso
TIPO K,Turno_A,viernes,Mañana,Término,48.6,Sobre_eso
TIPO K,Turno_A,viernes,Mañana,Término,48.6,Sobre_eso
TIPO K,Turno_A,viernes,Mañana,Término,48.6,Sobre_eso
TIPO K,Turno_A,viernes,Tarde,Inicio,49.8,Sobre_eso
TIPO K,Turno_A,viernes,Tarde,Inicio,49.8,Sobre_eso
TIPO K,Turno_A,viernes,Tarde,Inicio,49.8,Sobre_eso
TIPO K,Turno_A,viernes,Tarde,Inicio,49.8,Sobre_eso
TIPO K,Turno_A,viernes,Tarde,Inicio,49.8,Sobre_eso
TIPO K,Turno_B,viernes,Tarde,Inicio,49.8,Sobre_eso
TIPO K,Turno_B,viernes,Tarde,Inicio,49.8,Sobre_eso
TIPO K,Turno_B,viernes,Tarde,Inicio,49.8,Sobre_eso
TIPO K,Turno_B,viernes,Tarde,Inicio,49.8,Sobre_eso
TIPO K,Turno_B,viernes,Tarde,Inicio,49.8,Sobre_eso
TIPO K,Turno_B,viernes,Tarde,Inicio,49.8,Sobre_eso
TIPO K,Turno_B,viernes,Tarde,Inicio,49.8,Sobre_eso
TIPO K,Turno_B,viernes,Tarde,Inicio,49.8,Sobre_eso
TIPO K,Turno_B,viernes,Tarde,Inicio,49.8,Sobre_eso
TIPO K,Turno_B,viernes,Tarde,Inicio,49.8,Sobre_eso
TIPO K,Turno_B,viernes,Tarde,Inicio,49.8,Sobre_eso
TIPO K,Turno_B,viernes,Tarde,Inicio,49.8,Sobre_eso
TIPO K,Turno_B,viernes,Tarde,Inicio,49.8,Sobre_eso
TIPO K,Turno_B,viernes,Tarde,Inicio,49.8,Sobre_eso
TIPO K,Turno_B,viernes,Tarde,Inicio,49.8,Sobre_eso
TIPO K,Turno_B,viernes,Tarde,Inicio,49.8,Sobre_eso
TIPO K,Turno_B,viernes,Tarde,Inicio,49.8,No_sobre_peso
TIPO K,Turno_B,viernes,Tarde,Inicio,49.8,Sobre_eso
TIPO K,Turno_A,martes,Noche,Término,50,Sobre_eso
TIPO K,Turno_A,martes,Noche,Término,50,Sobre_eso
TIPO K,Turno_A,martes,Noche,Término,50,Sobre_eso
TIPO K,Turno_A,martes,Noche,Término,50,No_sobre_peso
TIPO K,Turno_A,martes,Noche,Término,50,Sobre_eso
TIPO K,Turno_A,martes,Noche,Término,50,Sobre_eso
TIPO K,Turno_A,martes,Noche,Término,50,Sobre_eso
TIPO K,Turno_A,martes,Noche,Término,50,Sobre_eso
TIPO K,Turno_A,martes,Noche,Término,50,Sobre_eso
TIPO K,Turno_A,martes,Noche,Término,50,Sobre_eso
TIPO K,Turno_A,martes,Noche,Término,50,Sobre_eso
TIPO K,Turno_A,martes,Noche,Término,50,Sobre_eso
TIPO K,Turno_A,martes,Noche,Término,50,No_sobre_peso
TIPO K,Turno_B,martes,Mañana,Inicio,48.3,No_sobre_peso
TIPO K,Turno_B,martes,Mañana,Inicio,48.3,Sobre_eso
TIPO K,Turno_B,martes,Mañana,Inicio,48.3,Sobre_eso
TIPO K,Turno_B,martes,Mañana,Inicio,48.3,No_sobre_peso
TIPO K,Turno_B,martes,Mañana,Inicio,48.3,No_sobre_peso
TIPO K,Turno_B,martes,Mañana,Inicio,48.3,No_sobre_peso
TIPO K,Turno_B,martes,Mañana,Inicio,48.3,No_sobre_peso
TIPO K,Turno_B,martes,Mañana,Inicio,48.3,Sobre_eso
TIPO K,Turno_B,martes,Mañana,Inicio,48.3,Sobre_eso
TIPO K,Turno_B,martes,Mañana,Inicio,48.3,Sobre_eso
TIPO K,Turno_B,martes,Mañana,Inicio,48.3,Sobre_eso
TIPO K,Turno_B,martes,Mañana,Inicio,48.3,Sobre_eso
TIPO K,Turno_B,martes,Mañana,Inicio,48.3,Sobre_eso
TIPO K,Turno_B,martes,Mañana,Inicio,48.3,Sobre_eso
TIPO K,Turno_B,martes,Mañana,Medio,48.3,No_sobre_peso
TIPO K,Turno_B,martes,Mañana,Medio,48.3,Sobre_eso
TIPO K,Turno_B,martes,Mañana,Medio,48.3,Sobre_eso
TIPO K,Turno_B,martes,Mañana,Medio,48.3,Sobre_eso
TIPO K,Turno_B,martes,Mañana,Medio,48.3,No_sobre_peso
TIPO K,Turno_B,martes,Mañana,Medio,48.3,Sobre_eso
TIPO K,Turno_B,martes,Mañana,Medio,48.3,Sobre_eso
TIPO K,Turno_B,martes,Mañana,Medio,48.3,Sobre_eso
TIPO K,Turno_B,martes,Mañana,Medio,48.3,Sobre_eso
TIPO K,Turno_B,martes,Mañana,Medio,48.3,Sobre_eso
TIPO K,Turno_B,martes,Mañana,Medio,48.3,Sobre_eso
TIPO K,Turno_B,martes,Mañana,Medio,48.3,Sobre_eso
TIPO K,Turno_B,martes,Mañana,Medio,48.3,Sobre_eso
TIPO K,Turno_B,martes,Mañana,Medio,48.3,Sobre_eso
TIPO K,Turno_B,martes,Mañana,Medio,48.3,Sobre_eso
TIPO K,Turno_B,martes,Mañana,Medio,48.3,Sobre_eso
TIPO K,Turno_B,martes,Mañana,Medio,48.3,No_sobre_peso
TIPO K,Turno_B,martes,Mañana,Medio,48.3,Sobre_eso
TIPO K,Turno_B,martes,Mañana,Término,48.6,Sobre_eso
TIPO K,Turno_B,martes,Mañana,Término,48.6,Sobre_eso
TIPO K,Turno_B,martes,Mañana,Término,48.6,Sobre_eso
TIPO K,Turno_B,martes,Mañana,Término,48.6,No_sobre_peso
TIPO K,Turno_B,martes,Mañana,Término,48.6,Sobre_eso
TIPO K,Turno_B,martes,Mañana,Término,48.6,No_sobre_peso
TIPO K,Turno_B,martes,Mañana,Término,48.6,No_sobre_peso
TIPO K,Turno_B,martes,Mañana,Término,48.6,Sobre_eso
TIPO K,Turno_B,martes,Mañana,Término,48.6,Sobre_eso
TIPO K,Turno_B,martes,Tarde,Inicio,48.5,Sobre_eso
TIPO K,Turno_B,martes,Tarde,Inicio,48.5,No_sobre_peso
TIPO K,Turno_B,martes,Tarde,Inicio,48.5,No_sobre_peso
TIPO K,Turno_B,martes,Tarde,Inicio,48.5,No_sobre_peso
TIPO K,Turno_B,martes,Tarde,Inicio,48.5,Sobre_eso
TIPO K,Turno_C,martes,Tarde,Término,48.6,Sobre_eso
TIPO K,Turno_C,martes,Tarde,Término,48.6,Sobre_eso
TIPO K,Turno_C,martes,Tarde,Término,48.6,Sobre_eso
TIPO K,Turno_C,martes,Tarde,Término,48.6,Sobre_eso
TIPO K,Turno_B,miércoles,Mañana,Inicio,48.6,Sobre_eso
TIPO K,Turno_B,miércoles,Mañana,Inicio,48.6,No_sobre_peso
TIPO K,Turno_B,miércoles,Mañana,Inicio,48.6,Sobre_eso
TIPO K,Turno_B,miércoles,Mañana,Inicio,48.6,Sobre_eso
TIPO K,Turno_B,miércoles,Mañana,Inicio,48.6,Sobre_eso
TIPO K,Turno_B,miércoles,Mañana,Inicio,48.6,Sobre_eso
TIPO K,Turno_B,miércoles,Mañana,Inicio,48.6,Sobre_eso
TIPO K,Turno_B,miércoles,Mañana,Inicio,48.6,Sobre_eso
TIPO K,Turno_B,miércoles,Mañana,Inicio,48.6,Sobre_eso
TIPO K,Turno_B,miércoles,Mañana,Inicio,48.6,Sobre_eso
TIPO K,Turno_B,miércoles,Mañana,Inicio,48.6,Sobre_eso
TIPO K,Turno_B,miércoles,Mañana,Inicio,48.6,Sobre_eso
TIPO K,Turno_B,miércoles,Mañana,Inicio,48.6,Sobre_eso
TIPO K,Turno_B,miércoles,Mañana,Inicio,48.6,Sobre_eso
TIPO K,Turno_B,miércoles,Mañana,Inicio,48.6,Sobre_eso
TIPO K,Turno_B,miércoles,Mañana,Inicio,48.6,Sobre_eso
TIPO K,Turno_B,miércoles,Mañana,Inicio,48.6,Sobre_eso
TIPO K,Turno_B,miércoles,Mañana,Inicio,48.6,Sobre_eso
TIPO K,Turno_B,miércoles,Mañana,Medio,48.6,Sobre_eso
TIPO K,Turno_B,miércoles,Mañana,Medio,48.6,Sobre_eso
TIPO K,Turno_B,miércoles,Mañana,Medio,48.6,Sobre_eso
TIPO K,Turno_B,miércoles,Mañana,Medio,48.6,Sobre_eso
TIPO K,Turno_B,miércoles,Mañana,Medio,48.6,Sobre_eso
TIPO K,Turno_B,miércoles,Mañana,Medio,48.6,Sobre_eso
TIPO K,Turno_B,miércoles,Mañana,Término,48.3,Sobre_eso
TIPO K,Turno_B,miércoles,Mañana,Término,48.3,Sobre_eso
TIPO K,Turno_B,miércoles,Mañana,Término,48.3,No_sobre_peso
TIPO K,Turno_B,miércoles,Mañana,Término,48.3,Sobre_eso
TIPO K,Turno_B,miércoles,Mañana,Término,48.3,Sobre_eso
TIPO K,Turno_B,miércoles,Mañana,Término,48.3,Sobre_eso
TIPO K,Turno_B,miércoles,Mañana,Término,48.3,Sobre_eso
TIPO K,Turno_B,miércoles,Mañana,Término,48.3,No_sobre_peso
TIPO K,Turno_B,miércoles,Mañana,Término,48.3,Sobre_eso
TIPO K,Turno_B,miércoles,Mañana,Término,48.3,Sobre_eso
TIPO K,Turno_B,miércoles,Mañana,Término,48.3,Sobre_eso
TIPO K,Turno_B,miércoles,Mañana,Término,48.3,Sobre_eso
TIPO K,Turno_B,miércoles,Mañana,Término,48.3,Sobre_eso
TIPO K,Turno_B,miércoles,Mañana,Término,48.3,Sobre_eso
TIPO K,Turno_B,miércoles,Mañana,Término,48.3,Sobre_eso
TIPO K,Turno_B,miércoles,Mañana,Término,48.3,Sobre_eso
TIPO K,Turno_B,miércoles,Mañana,Término,48.3,Sobre_eso
TIPO K,Turno_B,miércoles,Mañana,Término,48.3,Sobre_eso
TIPO K,Turno_B,miércoles,Mañana,Término,48.3,Sobre_eso
TIPO K,Turno_B,miércoles,Mañana,Término,48.3,No_sobre_peso
TIPO K,Turno_B,miércoles,Tarde,Inicio,48.5,Sobre_eso
TIPO K,Turno_C,miércoles,Tarde,Inicio,48.5,Sobre_eso
TIPO K,Turno_C,miércoles,Tarde,Inicio,48.5,Sobre_eso
TIPO K,Turno_C,miércoles,Tarde,Inicio,48.5,Sobre_eso
TIPO K,Turno_C,miércoles,Tarde,Inicio,48.5,Sobre_eso
TIPO K,Turno_C,miércoles,Tarde,Inicio,48.5,Sobre_eso
TIPO K,Turno_C,miércoles,Tarde,Inicio,48.5,No_sobre_peso
TIPO K,Turno_C,miércoles,Tarde,Inicio,48.5,Sobre_eso
TIPO K,Turno_C,miércoles,Tarde,Inicio,48.5,Sobre_eso
TIPO K,Turno_C,miércoles,Tarde,Inicio,48.5,Sobre_eso
TIPO K,Turno_C,miércoles,Tarde,Inicio,48.5,Sobre_eso
TIPO K,Turno_C,miércoles,Tarde,Inicio,48.5,Sobre_eso
TIPO K,Turno_C,miércoles,Tarde,Inicio,48.5,Sobre_eso
TIPO K,Turno_C,miércoles,Tarde,Inicio,48.5,Sobre_eso
TIPO K,Turno_C,miércoles,Tarde,Inicio,48.5,No_sobre_peso
TIPO K,Turno_C,miércoles,Tarde,Medio,48.7,Sobre_eso
TIPO K,Turno_C,miércoles,Tarde,Medio,48.7,Sobre_eso
TIPO K,Turno_C,miércoles,Tarde,Medio,48.7,Sobre_eso
TIPO K,Turno_C,miércoles,Tarde,Medio,48.7,Sobre_eso
TIPO K,Turno_C,miércoles,Tarde,Medio,48.7,Sobre_eso
TIPO K,Turno_C,miércoles,Tarde,Medio,48.7,Sobre_eso
TIPO K,Turno_C,miércoles,Tarde,Medio,48.7,Sobre_eso
TIPO K,Turno_C,miércoles,Tarde,Medio,48.7,Sobre_eso
TIPO K,Turno_C,miércoles,Tarde,Medio,48.7,No_sobre_peso
TIPO K,Turno_C,miércoles,Tarde,Medio,48.7,Sobre_eso
TIPO K,Turno_C,miércoles,Tarde,Término,48.6,Sobre_eso
TIPO K,Turno_C,miércoles,Tarde,Término,48.6,Sobre_eso
TIPO K,Turno_C,miércoles,Tarde,Término,48.6,Sobre_eso
TIPO K,Turno_A,jueves,Noche,Inicio,48.6,Sobre_eso
TIPO K,Turno_A,jueves,Noche,Inicio,48.6,Sobre_eso
TIPO K,Turno_A,jueves,Noche,Inicio,48.6,Sobre_eso
TIPO K,Turno_A,jueves,Noche,Inicio,48.6,No_sobre_peso
TIPO K,Turno_A,jueves,Noche,Inicio,48.6,Sobre_eso
